date,company,ticker,product_category,region,sales_volume,revenue,price,marketing_spend,discount_rate,inventory_level,promotion_flag,holiday_flag,sentiment_score,positive_mentions,negative_mentions,neutral_mentions,news_volume,social_buzz_index,open_price,close_price,high_price,low_price,volume,sector_index,market_return,sales_lag_7,sales_rolling_mean_30,sentiment_lag_1,sentiment_rolling_mean_7,stock_pct_change,volatility_index,marketing_growth_rate
2022-01-08,Amazon,AMZN,Retail,Global,886.88,9696.55,10.93333360205599,74728.3,0.028,2004,0,0,0.0021,0,0,55,55,55.12,10.9631,10.9333,10.9828,10.8424,1334240,0.993667,0.001343,765.2,861.8456666666666,-0.0003,-0.0018285714285714283,-0.0354303963863819,0.21414648413286042,0.030940365096114864
2022-01-09,Amazon,AMZN,Retail,Global,894.14,9885.96,11.056390541743133,84454.3,0.017,1901,0,0,0.0038,0,0,103,103,103.39,11.0579,11.0564,11.0864,10.9853,1130842,0.994479,0.000817,846.5,865.5313333333335,0.0021,-0.0006571428571428571,0.011259180668233837,0.1862647296822774,0.1301514954843077
2022-01-10,Amazon,AMZN,Retail,Global,829.88,9335.24,11.248898094454674,81997.06,0.024,2276,0,0,-0.0008,0,0,61,61,61.05,11.2583,11.2489,11.2921,11.1907,1665548,0.993006,-0.001481,1007.81,865.5903333333333,0.0038,-1.4285714285714277e-05,0.017410730436670185,0.18205265198575127,-0.029095498985842072
2022-01-11,Amazon,AMZN,Retail,Global,862.56,9807.62,11.370364416693521,81068.67,0.019,1566,0,0,-0.0026,0,0,63,63,63.17,11.3599,11.3704,11.4007,11.3476,1398947,0.991983,-0.001031,818.51,869.4286666666667,-0.0008,-0.00011428571428571427,0.010801056103263429,0.19086653027905348,-0.011322235211847831
2022-01-12,Amazon,AMZN,Retail,Global,921.2,10659.07,11.570852153197224,81844.35,0.021,2224,0,0,-0.0051,0,0,53,53,53.27,11.6165,11.5709,11.6567,11.5143,1041180,0.991483,-0.000504,779.05,873.2696666666667,-0.0026,-0.0007142857142857143,0.017633504538098865,0.211783548531024,0.009568184602017027
2022-01-13,Amazon,AMZN,Retail,Global,859.37,9680.97,11.265189593900752,72521.12,0.016,2176,0,0,-0.0076,0,0,88,88,88.67,11.2617,11.2652,11.3131,11.2112,1304863,0.991504,2.1e-05,811.38,864.3053333333334,-0.0051,-0.0015,-0.02641972534547876,0.20919070588434738,-0.11391415534487126
2022-01-14,Amazon,AMZN,Retail,Global,932.42,10518.77,11.281153230539358,73457.46,0.016,2012,0,0,-0.0066,0,0,67,67,67.44,11.3067,11.2812,11.3407,11.1991,1388741,0.991918,0.000418,852.32,866.9686666666665,-0.0076,-0.0024,0.0014203032347406275,0.2067116625359846,0.012911273295282966
2022-01-15,Amazon,AMZN,Retail,Global,824.0,9179.9,11.140659390500247,81398.83,0.02,2105,0,0,-0.0058,0,0,69,69,69.4,11.1373,11.1407,11.2209,11.0935,1482445,0.991337,-0.000585,886.88,856.4696666666665,-0.0066,-0.0035285714285714287,-0.012454348828138784,0.1649673185521859,0.1081084208465688
2022-01-16,Amazon,AMZN,Retail,Global,829.39,9312.42,11.228036317051206,78543.38,0.014,1508,0,0,-0.0064,0,0,62,62,62.39,11.2358,11.228,11.3119,11.1979,1066399,0.991487,0.000151,894.14,854.6973333333334,-0.0058,-0.004985714285714286,0.007836132379473337,0.13728021048316064,-0.035079742546668014
2022-01-17,Amazon,AMZN,Retail,Global,902.45,10363.78,11.484047391634588,79727.24,0.034,1966,0,0,-0.008,0,0,55,55,55.44,11.4921,11.484,11.5439,11.456,1103592,0.990882,-0.000609,829.88,848.303,-0.0064,-0.006014285714285714,0.022800142500890574,0.1505921186194827,0.015072689767106962
2022-01-18,Amazon,AMZN,Retail,Global,931.34,10636.45,11.420589223308586,88462.2,0.003,1964,0,0,-0.0081,0,0,57,57,57.46,11.4417,11.4206,11.5227,11.3802,1410853,0.990393,-0.000494,862.56,844.2486666666666,-0.008,-0.0068,-0.005520724486241746,0.15375743264982997,0.10956054668391868
2022-01-19,Amazon,AMZN,Retail,Global,807.51,9312.34,11.532165638053234,73888.45,0.028,2501,0,0,-0.0092,0,0,71,71,71.65,11.5492,11.5322,11.5658,11.4847,1003458,0.989268,-0.001136,921.2,846.41,-0.0081,-0.007385714285714285,0.009771815841549403,0.14455527695337317,-0.16474550712055547
2022-01-20,Amazon,AMZN,Retail,Global,890.85,10138.32,11.38049993692376,89124.66,0.037,1781,0,0,-0.0106,0,0,77,77,77.81,11.3697,11.3805,11.3875,11.3226,1122863,0.988529,-0.000747,859.37,850.3653333333333,-0.0092,-0.007814285714285715,-0.013154471826711256,0.14168575389562957,0.2062055706947432
2022-01-21,Amazon,AMZN,Retail,Global,929.15,10571.36,11.377452766873478,88007.24,0.016,1444,0,0,-0.0135,0,0,52,52,52.7,11.4038,11.3775,11.4406,11.2363,1177158,0.987448,-0.001094,932.42,855.956,-0.0106,-0.0088,-0.00026360880453413227,0.1382472836203407,-0.012537719638986533
2022-01-22,Amazon,AMZN,Retail,Global,938.64,10596.9,11.289636358041857,88937.54,0.018,2053,0,0,-0.0137,0,0,60,60,60.82,11.2673,11.2896,11.355,11.1775,1480501,0.986667,-0.000791,824.0,860.5233333333333,-0.0135,-0.009928571428571429,-0.007725774555042753,0.10529293152156603,0.010570721227026292
2022-01-23,Amazon,AMZN,Retail,Global,925.63,10732.28,11.594569632412993,83468.59,0.011,1985,0,0,-0.0132,0,0,57,57,57.75,11.5671,11.5946,11.6299,11.5548,1152492,0.98751,0.000854,829.39,863.3933333333334,-0.0137,-0.010899999999999998,0.0270160147392291,0.10390771317367244,-0.061492031373928224
2022-01-24,Amazon,AMZN,Retail,Global,995.47,11355.04,11.406707789389605,88142.64,0.031,1866,0,0,-0.0153,0,1,80,81,82.24,11.4001,11.4067,11.4231,11.3288,1006865,0.986751,-0.000769,902.45,869.4739999999999,-0.0132,-0.011942857142857144,-0.01620581995066661,0.102532977272727,0.05599771123484887
2022-01-25,Amazon,AMZN,Retail,Global,1016.5,11610.21,11.421754280429168,90814.98,0.028,1572,0,0,-0.0105,0,0,62,62,62.65,11.4307,11.4218,11.4765,11.4111,1062633,0.988856,0.002134,931.34,874.771,-0.0153,-0.012285714285714285,0.0013237833904633511,0.10251795661448569,0.0303183567000036
2022-01-26,Amazon,AMZN,Retail,Global,854.17,9956.47,11.656304417959095,79899.72,0.009,1729,0,0,-0.0113,0,0,66,66,66.74,11.6325,11.6563,11.6802,11.6083,1665511,0.989251,0.000399,807.51,875.562,-0.0105,-0.012585714285714285,0.02053091456688083,0.13030609385242944,-0.12019228545775151
2022-01-27,Amazon,AMZN,Retail,Global,961.92,10885.27,11.316189223915048,88097.98,0.006,1841,0,0,-0.0106,0,1,110,111,112.17,11.3144,11.3162,11.3776,11.2025,1170920,0.989399,0.000149,890.85,881.4263333333332,-0.0113,-0.012585714285714285,-0.02917735473520755,0.1378024396764856,0.10260686770867267
2022-01-28,Amazon,AMZN,Retail,Global,919.53,10472.84,11.389339847928232,88977.55,0.017,1969,0,0,-0.0108,0,0,54,54,54.58,11.3578,11.3893,11.552,11.3356,1296569,0.988712,-0.000694,929.15,883.065,-0.0106,-0.0122,0.0064597656457114905,0.1370156612523206,0.009983997362936314
2022-01-29,Amazon,AMZN,Retail,Global,940.39,10728.23,11.408273440476373,76505.09,0.027,1427,0,0,-0.008,0,0,65,65,65.52,11.4021,11.4083,11.4371,11.3511,1296970,0.989272,0.000567,938.64,887.2186666666668,-0.0108,-0.011385714285714285,0.0016682324638037649,0.12192770691736433,-0.14017535884051657
2022-01-30,Amazon,AMZN,Retail,Global,876.06,9892.17,11.291656017673517,79296.82,0.026,2407,0,0,-0.0093,0,0,61,61,61.57,11.3136,11.2917,11.3622,11.2657,1177155,0.988812,-0.000466,925.63,887.0073333333332,-0.008,-0.010828571428571429,-0.010220628840405643,0.11830726942938243,0.036490774666104064
2022-01-31,Amazon,AMZN,Retail,Global,864.9,9944.26,11.49758363276865,82047.16,0.02,2458,0,0,-0.0096,0,0,57,57,57.55,11.4782,11.4976,11.5573,11.3819,1007689,0.98891,9.9e-05,995.47,890.3306666666666,-0.0093,-0.010014285714285713,0.018234632517689864,0.12243019002031007,0.03468411469715926
2022-02-01,Amazon,AMZN,Retail,Global,934.1,11016.29,11.793483354921307,77332.28,0.023,1677,0,0,-0.0048,0,0,64,64,64.3,11.7647,11.7935,11.8021,11.7645,1230056,0.990958,0.002071,1016.5,893.2506666666666,-0.0096,-0.0092,0.02573580573337031,0.1849870304329863,-0.05746548692239928
2022-02-02,Amazon,AMZN,Retail,Global,944.58,11249.8,11.909839564072522,76765.04,0.02,1594,0,0,-0.0055,0,0,70,70,70.39,11.9189,11.9098,11.939,11.8974,1629516,0.990881,-7.8e-05,854.17,891.143,-0.0048,-0.00837142857142857,0.009861364310849163,0.241626943861497,-0.0073350999091195135
2022-02-03,Amazon,AMZN,Retail,Global,868.8,10301.17,11.856783352811542,77995.04,0.015,1700,0,0,-0.004,0,0,57,57,57.23,11.8381,11.8568,11.8785,11.8204,1151689,0.9918,0.000928,961.92,892.8193333333332,-0.0055,-0.0074285714285714285,-0.004450116710608132,0.25352227853610954,0.0160229187661467
2022-02-04,Amazon,AMZN,Retail,Global,1271.7,14750.96,11.599403254090458,148814.7,0.071,2196,1,0,-0.0048,0,0,55,55,55.26,11.6556,11.5994,11.6895,11.579,1104233,0.991238,-0.000567,919.53,909.241,-0.004,-0.006571428571428571,-0.021709061466837598,0.23738950311741733,0.9080020985949879
2022-02-05,Amazon,AMZN,Retail,Global,850.69,9894.1,11.630677932599221,75297.67,0.012,1953,0,0,-0.0045,0,0,70,70,70.31,11.6351,11.6307,11.6567,11.5738,1245052,0.99121,-2.8e-05,940.39,910.5513333333332,-0.0048,-0.0060714285714285705,0.002698415435281154,0.21804728408099813,-0.4940172577037081
2022-02-06,Amazon,AMZN,Retail,Global,884.97,10269.05,11.603837549863174,79939.55,0.031,1966,0,0,-0.0036,0,0,59,59,59.21,11.6276,11.6038,11.7618,11.5577,1744338,0.992626,0.001429,876.06,911.6396666666666,-0.0045,-0.005257142857142857,-0.0023128444547618754,0.15409818298690645,0.06164706026096156
2022-02-07,Amazon,AMZN,Retail,Global,873.14,10117.62,11.587622615015242,86353.71,0.015,2524,0,0,-0.0057,0,0,89,89,89.51,11.5572,11.5876,11.5935,11.5374,1696422,0.992125,-0.000505,864.9,911.1816666666667,-0.0036,-0.0047,-0.0013960943828745798,0.1373586286223414,0.0802376295588354
2022-02-08,Amazon,AMZN,Retail,Global,971.4,11172.29,11.501226846821194,83114.22,0.015,2076,0,0,-0.0047,0,0,67,67,67.31,11.5117,11.5012,11.544,11.4916,1571543,0.993575,0.001461,934.1,913.757,-0.0057,-0.004685714285714286,-0.007456246332286143,0.15198283894307457,-0.03751419597374572
2022-02-09,Amazon,AMZN,Retail,Global,1189.11,13556.22,11.40030635354957,133515.51,0.052,2318,1,0,-0.0052,0,0,54,54,54.28,11.3774,11.4003,11.4011,11.3141,1432867,0.994141,0.00057,944.58,925.7313333333334,-0.0047,-0.004642857142857143,-0.00877299760025052,0.13942771638054618,0.6064099500663065
2022-02-10,Amazon,AMZN,Retail,Global,870.7,9930.55,11.405247348234179,73280.12,0.015,2259,0,0,-0.0072,0,0,65,65,65.47,11.4012,11.4052,11.4315,11.3928,1445667,0.993691,-0.000453,868.8,926.0026666666666,-0.0052,-0.0050999999999999995,0.00042981325052848796,0.09738266443871228,-0.4511490088305097
2022-02-11,Amazon,AMZN,Retail,Global,945.42,10583.57,11.194573229558625,87304.9,0.021,2093,0,0,-0.0064,0,0,71,71,71.46,11.1777,11.1946,11.2157,11.1315,1227008,0.994197,0.000509,1271.7,926.81,-0.0072,-0.005328571428571428,-0.01846526145968519,0.15452780455567303,0.19138587655151218
2022-02-12,Amazon,AMZN,Retail,Global,939.99,10686.35,11.368583552680402,80737.98,0.004,1641,0,0,-0.005,0,0,79,79,79.39,11.3922,11.3686,11.4459,11.3436,1383267,0.994975,0.000783,850.69,929.4973333333332,-0.0064,-0.0054,0.015543208332589042,0.141667412322404,-0.07521822944645717
2022-02-13,Amazon,AMZN,Retail,Global,980.59,11020.26,11.238397121850545,90396.05,0.031,2011,0,0,-0.0061,0,0,56,56,56.34,11.2456,11.2384,11.3051,11.2053,1516006,0.995472,0.0005,884.97,931.103,-0.005,-0.0057571428571428565,-0.011452597505409612,0.1373583478137425,0.11962238837285755
2022-02-14,Amazon,AMZN,Retail,Global,924.4,10406.21,11.257257999869962,75306.56,0.009,1833,0,0,-0.0096,0,0,86,86,86.82,11.2599,11.2573,11.2895,11.1898,2165428,0.994216,-0.001262,873.14,934.4496666666668,-0.0061,-0.006314285714285715,0.001681734054669759,0.11027535017842267,-0.1669264309668399
2022-02-15,Amazon,AMZN,Retail,Global,853.1,9556.83,11.202470820847834,73685.77,0.021,2113,0,0,-0.0123,0,1,86,87,88.07,11.233,11.2025,11.2656,11.196,1337921,0.993634,-0.000585,971.4,935.2399999999999,-0.0096,-0.0073999999999999995,-0.004867952350918969,0.09301418734497403,-0.021522560584363304
2022-02-16,Amazon,AMZN,Retail,Global,902.37,10207.34,11.31169908828843,70168.15,0.029,2297,0,0,-0.0129,0,0,77,77,77.99,11.3121,11.3117,11.341,11.2918,1838149,0.993436,-0.000199,1189.11,935.2373333333334,-0.0123,-0.008499999999999999,0.009747824146395745,0.08167752503022996,-0.04773811822825502
2022-02-17,Amazon,AMZN,Retail,Global,895.81,10223.61,11.412700080686173,71735.09,0.002,1674,0,0,-0.0136,0,0,67,67,67.91,11.4362,11.4127,11.4534,11.3792,1227360,0.993377,-6e-05,870.7,934.053,-0.0129,-0.009414285714285714,0.008928808225111995,0.08358060836739506,0.022331214375753028
2022-02-18,Amazon,AMZN,Retail,Global,866.01,9958.66,11.499472183007779,78093.44,0.008,1994,0,0,-0.0114,0,0,80,80,80.91,11.5409,11.4995,11.604,11.4658,1158824,0.993873,0.0005,945.42,936.003,-0.0136,-0.01012857142857143,0.007605562224539453,0.10588773704717866,0.08863653757177992
2022-02-19,Amazon,AMZN,Retail,Global,979.87,11070.39,11.297820003709461,74163.05,0.022,2319,0,0,-0.0112,0,0,56,56,56.63,11.301,11.2978,11.3645,11.1396,1290332,0.994016,0.000143,939.99,938.9703333333333,-0.0114,-0.011014285714285714,-0.017539893038827636,0.10465312090002088,-0.050329323436129836
2022-02-20,Amazon,AMZN,Retail,Global,846.97,9541.26,11.26517299240907,70795.56,0.026,2497,0,0,-0.014,0,0,61,61,61.85,11.271,11.2652,11.2878,11.1736,1306173,0.992947,-0.001075,980.59,936.231,-0.0112,-0.012142857142857144,-0.0028855175343872608,0.10174267962350841,-0.045406573758765334
2022-02-21,Amazon,AMZN,Retail,Global,875.43,10098.86,11.535888570033102,74732.72,0.0,1532,0,0,-0.0136,0,0,59,59,59.81,11.5579,11.5359,11.6011,11.5028,1457741,0.993252,0.000306,924.4,934.124,-0.014,-0.012714285714285714,0.024029755352767745,0.12461230352701474,0.05561309212046628
2022-02-22,Amazon,AMZN,Retail,Global,930.35,10677.35,11.47670029250134,85303.85,0.022,1927,0,0,-0.0133,0,0,66,66,66.88,11.5097,11.4767,11.5591,11.3828,1528459,0.99374,0.000492,853.1,934.2813333333332,-0.0136,-0.012857142857142857,-0.005131805927582667,0.10864772914081244,0.14145249898571866
2022-02-23,Amazon,AMZN,Retail,Global,941.86,10979.55,11.657307902840756,85449.58,0.012,2091,0,0,-0.0111,0,0,54,54,54.6,11.6603,11.6573,11.7053,11.6288,1052894,0.994188,0.000451,902.37,932.4943333333334,-0.0133,-0.0126,0.015736230798051754,0.1367595091142624,0.0017083636905015354
2022-02-24,Amazon,AMZN,Retail,Global,870.5,10146.12,11.655511498280386,73142.35,0.021,2002,0,0,-0.0097,0,0,67,67,67.65,11.6407,11.6555,11.7804,11.559,1097899,0.995052,0.00087,895.81,927.6276666666668,-0.0111,-0.012042857142857143,-0.00015440968320279413,0.15544354203938035,-0.1440291456084395
2022-02-25,Amazon,AMZN,Retail,Global,972.95,11287.52,11.601334736882702,89666.28,0.019,1813,0,0,-0.0079,0,0,73,73,73.58,11.6214,11.6013,11.629,11.5512,1030669,0.99572,0.00067,866.01,931.587,-0.0097,-0.011542857142857143,-0.004650165158079811,0.16177023535701554,0.2259146718693068
2022-02-26,Amazon,AMZN,Retail,Global,933.72,10862.69,11.633781856061487,73339.76,0.029,1482,0,0,-0.0064,0,0,71,71,71.45,11.6471,11.6338,11.6522,11.4945,1280209,0.996087,0.000369,979.87,930.647,-0.0079,-0.010857142857142857,0.002801410186789477,0.14076934697393662,-0.1820809338806071
2022-02-27,Amazon,AMZN,Retail,Global,911.61,10473.07,11.4885380710742,71876.17,0.013,1957,0,0,-0.0071,0,0,54,54,54.39,11.5082,11.4885,11.5645,11.4842,1439183,0.996031,-5.6e-05,846.97,930.3829999999999,-0.0064,-0.009871428571428573,-0.01248947033643355,0.07745357134527808,-0.01995629655728348
2022-02-28,Amazon,AMZN,Retail,Global,1223.91,14250.7,11.643587236915025,147335.34,0.087,1612,1,0,-0.0116,0,0,67,67,67.78,11.6599,11.6436,11.7503,11.6388,1948956,0.994702,-0.001334,875.43,939.8336666666667,-0.0071,-0.009585714285714284,0.013500456978717823,0.07828998293795414,1.049849623317436
2022-03-01,Amazon,AMZN,Retail,Global,931.85,10711.08,11.494423383603765,72950.94,0.028,1956,0,0,-0.0114,0,0,62,62,62.71,11.4992,11.4944,11.5027,11.4938,1835321,0.995046,0.000346,930.35,941.6933333333334,-0.0116,-0.009314285714285716,-0.012813906351987203,0.0740479767245315,-0.5048646170022753
2022-03-02,Amazon,AMZN,Retail,Global,1014.19,11754.32,11.589861745483109,83265.84,0.016,2276,0,0,-0.0104,0,0,93,93,93.97,11.596,11.5899,11.664,11.5363,1274275,0.995212,0.000167,941.86,946.6696666666667,-0.0114,-0.009214285714285715,0.008308393652561197,0.06901133792180683,0.14139502520461011
2022-03-03,Amazon,AMZN,Retail,Global,903.26,10638.01,11.777354469702656,73281.41,0.012,2326,0,0,-0.0117,0,0,65,65,65.76,11.7939,11.7774,11.8208,11.7648,1638175,0.995429,0.000218,870.5,945.6416666666667,-0.0104,-0.0095,0.016177879015349506,0.09838881566252143,-0.11991027773214069
2022-03-04,Amazon,AMZN,Retail,Global,957.97,11354.38,11.852537797766695,83320.89,0.028,2149,0,0,-0.0135,0,0,55,55,55.74,11.8182,11.8525,11.9514,11.7437,1542319,0.994408,-0.001026,972.95,946.088,-0.0117,-0.0103,0.0063766196274219755,0.13586023981195652,0.13699900152030375
2022-03-05,Amazon,AMZN,Retail,Global,912.17,10719.22,11.751342800709915,75808.56,0.02,2617,0,0,-0.0144,0,1,75,76,77.09,11.7826,11.7513,11.7849,11.6824,1220290,0.993543,-0.00087,933.72,947.5336666666667,-0.0135,-0.011442857142857142,-0.008538283062644925,0.1420807282258659,-0.09016142290366802
2022-03-06,Amazon,AMZN,Retail,Global,887.23,10455.16,11.78405094220258,75216.5,0.029,2517,0,0,-0.0113,0,0,60,60,60.68,11.7947,11.7841,11.8132,11.7405,1439032,0.994385,0.000848,911.61,934.7180000000001,-0.0144,-0.012042857142857143,0.0027911805502369713,0.12683272072884721,-0.007809935975567894
2022-03-07,Amazon,AMZN,Retail,Global,909.46,10599.07,11.654243667347979,88842.28,0.023,1679,0,0,-0.0107,0,1,110,111,112.18,11.6345,11.6542,11.6745,11.567,1651925,0.994354,-3.2e-05,1223.91,936.677,-0.0113,-0.011914285714285714,-0.011023328043719971,0.1261219364623208,0.18115413506345024
2022-03-08,Amazon,AMZN,Retail,Global,918.4,10669.31,11.6172763590075,74500.99,0.0,2020,0,0,-0.0093,0,0,77,77,77.72,11.6216,11.6173,11.6341,11.5786,1030219,0.994899,0.000548,931.85,937.7913333333333,-0.0107,-0.011614285714285716,-0.003166240496988104,0.09807920268774786,-0.16142415525580833
2022-03-09,Amazon,AMZN,Retail,Global,1114.14,12841.65,11.52606586230125,88156.28,0.016,2413,0,0,-0.0091,0,0,56,56,56.51,11.5565,11.5261,11.5987,11.5036,1162670,0.994922,2.3e-05,1014.19,945.8246666666668,-0.0093,-0.011428571428571429,-0.007850361099394965,0.11369876030591379,0.18329004755507272
2022-03-10,Amazon,AMZN,Retail,Global,924.74,10536.89,11.394429803518483,76374.07,0.021,2251,0,0,-0.0102,0,0,83,83,83.85,11.401,11.3944,11.4046,11.379,1614253,0.994945,2.4e-05,903.26,944.2693333333333,-0.0091,-0.011214285714285715,-0.011426241313193586,0.158583592197126,-0.1336513972685779
2022-03-11,Amazon,AMZN,Retail,Global,970.56,11163.56,11.502185846866332,90815.79,0.002,2367,0,0,-0.0097,0,0,69,69,69.67,11.4853,11.5022,11.5032,11.4251,1502726,0.995696,0.000754,957.97,936.9843333333334,-0.0102,-0.010671428571428571,0.009460787755388722,0.13975793017740784,0.18909192609481185
2022-03-12,Amazon,AMZN,Retail,Global,1033.19,12059.32,11.671926280965717,90599.51,0.03,2045,0,0,-0.0122,0,0,71,71,71.87,11.6422,11.6719,11.7335,11.6383,2038406,0.995283,-0.000415,912.17,942.4006666666667,-0.0097,-0.010357142857142858,0.014753699292309408,0.1286095308615366,-0.002381524182083261
2022-03-13,Amazon,AMZN,Retail,Global,988.67,11721.98,11.856310557421677,87379.85,0.016,1258,0,0,-0.012,0,0,62,62,62.74,11.9148,11.8563,11.9488,11.8224,1207357,0.99536,7.7e-05,887.23,943.8423333333334,-0.0122,-0.010457142857142858,0.015798627472819238,0.1479425338879502,-0.03553727829212305
2022-03-14,Amazon,AMZN,Retail,Global,1028.24,12235.38,11.899346186095745,88229.82,0.007,2375,0,0,-0.0123,0,0,54,54,54.66,11.858,11.8993,12.0243,11.8224,1256543,0.99499,-0.000372,909.46,946.784,-0.012,-0.010685714285714286,0.003626763830200108,0.1861066757581844,0.009727299829422886
2022-03-15,Amazon,AMZN,Retail,Global,1013.7,12328.16,12.16154861569211,87288.48,0.014,2124,0,0,-0.0129,0,0,58,58,58.75,12.1697,12.1615,12.2452,12.0591,1107414,0.994643,-0.000349,918.4,947.8876666666667,-0.0123,-0.0112,0.022034909616531984,0.27046165382608417,-0.010669181916046155
2022-03-16,Amazon,AMZN,Retail,Global,966.51,11634.89,12.03803935243895,83222.56,0.016,1756,0,0,-0.0131,0,1,79,80,81.05,12.0239,12.038,12.0389,12.0089,1496307,0.994395,-0.000249,1114.14,949.2913333333333,-0.0129,-0.011771428571428572,-0.010154997327632254,0.2796212881054944,-0.046580258929929785
2022-03-17,Amazon,AMZN,Retail,Global,999.63,12265.53,12.270073368351156,86989.48,0.023,1910,0,0,-0.012,0,0,69,69,69.83,12.2957,12.2701,12.3546,12.1939,1851542,0.994573,0.000179,924.74,954.1756666666666,-0.0131,-0.012028571428571428,0.01928061139724191,0.26931278239583695,0.04526320747643431
2022-03-18,Amazon,AMZN,Retail,Global,1034.2,12862.81,12.4374505962313,83193.9,0.029,2114,0,0,-0.0141,0,1,79,80,81.13,12.4072,12.4375,12.4597,12.3412,1306977,0.99419,-0.000385,970.56,958.5699999999999,-0.012,-0.012657142857142856,0.013642920595594132,0.2627839480128659,-0.043632632359683066
2022-03-19,Amazon,AMZN,Retail,Global,999.73,12441.5,12.444857742517653,87685.49,0.004,1587,0,0,-0.012,0,0,69,69,69.83,12.4849,12.4449,12.4868,12.3667,1422846,0.995195,0.00101,1033.19,962.034,-0.0141,-0.012628571428571428,0.0005949748743718786,0.23991621255664444,0.05398941508932764
2022-03-20,Amazon,AMZN,Retail,Global,1067.72,13332.05,12.48647056403311,89646.62,0.025,2489,0,0,-0.0132,0,1,78,79,80.04,12.4833,12.4865,12.559,12.3828,1066387,0.994479,-0.000719,988.67,968.7576666666666,-0.012,-0.0128,0.003342734774887557,0.2255452641719407,0.022365501977579028
2022-03-21,Amazon,AMZN,Retail,Global,1015.4,12875.82,12.680539272169321,85819.74,0.008,1906,0,0,-0.0139,0,0,62,62,62.86,12.675,12.6805,12.7334,12.6727,1072987,0.994329,-0.00015,1028.24,969.9420000000001,-0.0132,-0.01302857142857143,0.015536779722099991,0.21721912022287804,-0.042688502924036476
2022-03-22,Amazon,AMZN,Retail,Global,1049.74,13443.39,12.806401625584062,90258.43,0.023,1701,0,0,-0.0168,0,1,73,74,75.24,12.7984,12.8064,12.8588,12.7739,1080678,0.993978,-0.000354,1013.7,976.7009999999999,-0.0139,-0.013585714285714284,0.009928630574504105,0.25289857274245725,0.05172108421675459
2022-03-23,Amazon,AMZN,Retail,Global,991.15,12742.83,12.856606382747689,79412.83,0.004,2546,0,0,-0.0155,0,1,67,68,69.05,12.8414,12.8566,12.8643,12.8354,1465306,0.995135,0.001165,966.51,980.5583333333333,-0.0168,-0.013928571428571429,0.003919915042478683,0.2161578336483879,-0.12016162922399598
2022-03-24,Amazon,AMZN,Retail,Global,997.22,12734.25,12.769754173327026,89433.13,0.03,1644,0,0,-0.0157,0,1,86,87,88.36,12.7603,12.7698,12.801,12.7413,1039497,0.995293,0.000158,999.63,982.7873333333333,-0.0155,-0.014457142857142858,-0.006751396170060486,0.18061221284432363,0.12617986287606175
2022-03-25,Amazon,AMZN,Retail,Global,986.05,12417.02,12.592689217557167,74750.86,0.027,1805,0,0,-0.0139,0,0,65,65,65.9,12.6108,12.5927,12.6357,12.4988,1271059,0.996118,0.000829,1034.2,984.2603333333334,-0.0157,-0.014428571428571428,-0.013868658867014272,0.15990471567527956,-0.16417036952637132
2022-03-26,Amazon,AMZN,Retail,Global,930.25,11733.36,12.613123282175396,70658.69,0.026,2047,0,0,-0.0162,0,1,61,62,63.01,12.5697,12.6131,12.694,12.5397,1829851,0.99493,-0.001193,999.73,986.2520000000001,-0.0139,-0.01502857142857143,0.0016199861824706119,0.13195384835310517,-0.05474411933187118
2022-03-27,Amazon,AMZN,Retail,Global,902.38,11186.44,12.396592461751347,72690.03,0.027,2010,0,0,-0.0139,0,1,91,92,93.28,12.378,12.3966,12.5086,12.2677,1106618,0.995143,0.000215,1067.72,983.8996666666666,-0.0162,-0.015128571428571427,-0.01716469385004482,0.15671679036053343,0.02874862242705034
2022-03-28,Amazon,AMZN,Retail,Global,877.98,11003.48,12.532728015887876,73365.19,0.017,1963,0,0,-0.0115,0,0,62,62,62.71,12.5702,12.5327,12.7214,12.5221,2282737,0.995855,0.000715,1015.4,982.0416666666666,-0.0139,-0.014785714285714286,0.010978816772340805,0.16536149145764237,0.009288206374381769
2022-03-29,Amazon,AMZN,Retail,Global,1032.23,12592.33,12.199152913531423,87312.96,0.022,2073,0,0,-0.0114,0,0,62,62,62.71,12.1969,12.1992,12.2925,12.1785,1659717,0.995921,6.6e-05,1049.74,986.0623333333334,-0.0115,-0.014014285714285715,-0.026610387227014143,0.2210811874142994,0.19011427626644184
2022-03-30,Amazon,AMZN,Retail,Global,894.51,10962.5,12.255312112838714,78421.19,0.017,1917,0,0,-0.0096,0,0,65,65,65.62,12.2413,12.2553,12.258,12.2149,1150970,0.996773,0.000856,991.15,975.0823333333334,-0.0114,-0.013171428571428572,0.00459866220735794,0.2055368858100868,-0.10183791730345648
2022-03-31,Amazon,AMZN,Retail,Global,899.4,10976.64,12.204405884730413,74896.74,0.039,1746,0,0,-0.0091,0,0,83,83,83.76,12.1733,12.2044,12.2778,12.143,1153701,0.996359,-0.000415,997.22,974.0006666666667,-0.0096,-0.012228571428571427,-0.004153305100650373,0.18242747286818553,-0.04494257228180287
2022-04-01,Amazon,AMZN,Retail,Global,947.07,11482.23,12.123951834191537,87057.68,0.038,2753,0,0,-0.0056,0,0,72,72,72.4,12.0956,12.124,12.1604,12.026,1388164,0.997487,0.001132,986.05,971.7633333333334,-0.0091,-0.011042857142857144,-0.006587788010881224,0.185533064695114,0.16236941687982664
