date,company,ticker,product_category,region,sales_volume,revenue,price,marketing_spend,discount_rate,inventory_level,promotion_flag,holiday_flag,sentiment_score,positive_mentions,negative_mentions,neutral_mentions,news_volume,social_buzz_index,open_price,close_price,high_price,low_price,volume,sector_index,market_return,sales_lag_7,sales_rolling_mean_30,sentiment_lag_1,sentiment_rolling_mean_7,stock_pct_change,volatility_index,marketing_growth_rate,data_ingested_timestamp,sentiment_label,rolling_sales_avg,positive_sentiment_ratio,spend_to_sales_ratio,sentiment_sales_interaction,predicted_sales,error,growth_rate,investment_signal
2020-12-01,Amazon,AMZN,Retail,Global,705.38,9225.84,13.079247893696248,82510.18,0.023,2203,0,0,0,0,0,58,58,58.34,13.0534,13.0792,13.1627,12.9619,1604532,1.004887,-0.000117,786.93,753.3976666666665,0.0069,0.0050857142857142,-0.0128756660477894,0.2358844127753173,-0.0334517960467083,2025-11-11 11:28:45.711988,Neutral,781.0214285714285,0.0,116.80707268042696,0.0,792.0042505356909,-86.62425053569086,0.889312511292828,Hold
2020-12-02,Amazon,AMZN,Retail,Global,774.75,10164.3,13.119459098660345,72739.39,0.015,2476,0,0,0,0,0,54,54,54.28,13.1094,13.1195,13.1197,13.0973,1098917,1.004227,-0.000657,828.97,755.0713333333333,0.0059,0.0049999999999999,0.0030812282096763,0.2497282503993107,-0.1184192059694936,2025-11-11 11:28:45.711988,Neutral,773.2757142857142,0.0,93.76653561069932,0.0,769.3838324475822,5.366167552417778,-2.856098066747592,Hold
2020-12-03,Amazon,AMZN,Retail,Global,709.79,9063.72,12.769575416098226,76384.15,0.021,2034,0,0,0,0,0,54,54,54.25,12.7644,12.7696,12.7746,12.6381,1007108,1.00397,-0.000256,767.15,754.0336666666666,0.0052,0.0050285714285714,-0.0266702237127939,0.2201741118380916,0.050107101530546,2025-11-11 11:28:45.711988,Neutral,765.0814285714285,0.0,107.46373753147904,0.0,749.8916915755102,-40.101691575510245,-2.533474197145935,Hold
2020-12-04,Amazon,AMZN,Retail,Global,825.16,10549.49,12.784785833306769,78521.43,0.012,2234,0,0,0,0,0,70,70,70.27,12.7766,12.7848,12.8438,12.729,1194283,1.0043,0.000329,747.94,749.5733333333334,0.0046,0.0050999999999999,0.0011903270266884,0.1900641533294386,0.0279806740010852,2025-11-11 11:28:45.711988,Neutral,776.112857142857,0.0,95.04385349084924,0.0,788.9569746529685,36.203025347031485,5.209456714393346,Hold
2020-12-05,Amazon,AMZN,Retail,Global,778.66,10005.5,12.849643890048156,86553.31,0.011,1986,0,0,0,0,0,51,51,51.15,12.8869,12.8496,12.942,12.7812,1057989,1.003849,-0.000449,775.31,752.2186666666665,0.0039,0.0049,0.0050685188661534,0.1843354227898761,0.1022890184246518,2025-11-11 11:28:45.711988,Neutral,776.5914285714287,0.0,111.01417284457328,0.0,797.8800626437487,-19.220062643748747,1.1309980490007199,Hold
2020-12-06,Amazon,AMZN,Retail,Global,811.42,10367.8,12.7773551008362,81420.0,0.017,1775,0,0,0,0,0,51,51,51.1,12.7327,12.7774,12.8609,12.6509,1034507,1.003191,-0.000655,851.09,754.66,0.0029,0.0044714285714285,-0.0056188519486988,0.1978852084269265,-0.0593080726779831,2025-11-11 11:28:45.711988,Neutral,770.9242857142856,0.0,100.21909849585192,0.0,798.703227228566,12.716772771433966,0.10316896277489107,Hold
2020-12-07,Amazon,AMZN,Retail,Global,802.95,9977.09,12.425544727232449,85397.2,0.03,2201,0,0,0,0,0,57,57,57.21,12.403,12.4255,12.4551,12.3423,1645244,1.003386,0.000194,791.31,752.8903333333333,0.0019,0.0040142857142857,-0.0275408142501605,0.2303513599862083,0.0488479489069024,2025-11-11 11:28:45.711988,Neutral,772.5871428571429,0.0,106.22202873313016,0.0,815.5804925948785,-12.630492594878433,2.1130834070716364,Hold
2020-12-08,Amazon,AMZN,Retail,Global,831.4,10238.59,12.31487885903914,89393.7,0.0,1808,0,0,0,0,0,68,68,68.28,12.3329,12.3149,12.4189,12.2158,1526334,1.003582,0.000195,705.38,754.7436666666667,0.0037,0.0037714285714285,-0.0089010502595469,0.2699340624951016,0.0467989582796626,2025-11-11 11:28:45.711988,Neutral,790.59,0.0,107.39271984622778,0.0,786.5487499432191,44.85125005678083,-3.55964161909893,Hold
2020-12-09,Amazon,AMZN,Retail,Global,832.32,10543.18,12.667219876780967,83102.39,0.026,1643,0,0,0,0,0,78,78,78.2,12.7193,12.6672,12.7525,12.6543,1355951,1.003177,-0.000404,774.75,757.8033333333333,0.0042,0.0034,0.0286076216615644,0.2046610752296433,-0.0703775545704004,2025-11-11 11:28:45.711988,Neutral,798.8142857142858,0.0,99.72446359141746,0.0,805.444834623882,26.875165376118048,2.4024047691928674,Hold
2020-12-10,Amazon,AMZN,Retail,Global,971.92,12383.75,12.741530959912676,123290.32,0.081,1874,1,0,0,0,0,54,54,54.0,12.7195,12.7415,12.7567,12.6783,1125817,1.0028,-0.000376,709.79,766.6370000000001,0.0026,0.0027285714285714,0.0058655425034737,0.2023138391798182,0.4835953574861085,2025-11-11 11:28:45.711988,Neutral,836.2614285714286,0.0,126.7219504173005,0.0,860.4249598989062,111.49504010109376,6.8260572185180335,Hold
2020-12-11,Amazon,AMZN,Retail,Global,757.51,9581.68,12.64891346497996,72931.2,0.0,2172,0,0,0,0,0,76,76,76.07,12.6745,12.6489,12.7135,12.5648,1156733,1.002986,0.000185,825.16,770.087,-0.0001,0.0020428571428571,-0.0072675901581447,0.1937353595079544,-0.4084596422492861,2025-11-11 11:28:45.711988,Neutral,826.5971428571429,0.0,96.15061106643287,0.0,809.7870728994077,-52.2770728994077,-5.885218276960269,Sell
2020-12-12,Amazon,AMZN,Retail,Global,746.3,9417.35,12.61872248098704,70011.4,0.016,1979,0,0,0,0,0,77,77,77.33,12.5897,12.6187,12.716,12.4399,1535551,1.001827,-0.001155,778.66,771.1806666666666,-0.0009,0.0010285714285714,-0.0023875593925162,0.1685610854369262,-0.0400349918827608,2025-11-11 11:28:45.711988,Neutral,821.9742857142857,0.0,93.68580222133012,0.0,823.3932634265539,-77.0932634265539,1.6802182922517783,Hold
2020-12-13,Amazon,AMZN,Retail,Global,724.93,9200.47,12.69152634404489,73688.19,0.011,2392,0,0,0,0,0,57,57,57.27,12.6816,12.6915,12.7103,12.6479,1456620,1.000701,-0.001124,811.42,771.269,-0.0042,7.142857142857149e-05,0.0057692155293334,0.1560873732724806,0.0525170186569616,2025-11-11 11:28:45.711988,Neutral,809.6185714285714,0.0,101.50867163500614,0.0,777.219614361395,-52.289614361395024,-5.60772732983108,Sell
2020-12-14,Amazon,AMZN,Retail,Global,793.7,9839.18,12.396597990084368,75653.44,0.013,2281,0,0,0,0,0,75,75,75.46,12.3968,12.3966,12.3985,12.3934,1891330,1.000126,-0.000574,802.95,776.882,-0.0048,-0.0013285714285714,-0.0232360241106251,0.1613606711387275,0.0266698096397808,2025-11-11 11:28:45.711988,Neutral,808.2971428571428,0.0,95.19748332704164,0.0,795.6261921594473,-1.9261921594472824,2.368259557265051,Hold
2020-12-15,Amazon,AMZN,Retail,Global,802.24,9721.7,12.118188340164512,75665.37,0.017,2709,0,0,0,0,0,84,84,84.55,12.1015,12.1182,12.1704,12.0074,1357982,0.999956,-0.000171,831.4,777.9736666666666,-0.0061,-0.0028714285714285,-0.022457770679057,0.2216461959753407,0.0001576927632107,2025-11-11 11:28:45.711988,Neutral,804.1314285714286,0.0,94.2002016831831,0.0,795.667620175398,6.572379824601967,0.005206969850779508,Hold
2020-12-16,Amazon,AMZN,Retail,Global,951.98,11408.88,11.984370553433353,84008.72,0.021,1965,0,0,0,0,0,54,54,54.27,11.9743,11.9844,12.0058,11.9338,1587324,1.000204,0.000249,832.32,786.965,-0.0066,-0.0039571428571428,-0.0110412437490715,0.3001908472318276,0.1102664270326043,2025-11-11 11:28:45.711988,Neutral,821.2257142857143,0.0,88.15370731809692,0.0,844.3325120282066,107.64748797179345,6.116233791451853,Hold
2020-12-17,Amazon,AMZN,Retail,Global,789.62,9390.53,11.892462391568012,73155.02,0.016,2187,0,0,0,0,0,67,67,67.14,11.86,11.8925,11.9453,11.7469,1234700,1.001385,0.00118,971.92,788.65,-0.005,-0.0042285714285714,-0.0076683021260973,0.335566623858021,-0.1291973023752771,2025-11-11 11:28:45.711988,Neutral,795.1828571428572,0.0,92.5286736991222,0.0,802.3590728152195,-12.739072815219515,-4.971197794120341,Hold
2020-12-18,Amazon,AMZN,Retail,Global,809.98,9891.87,12.21249108125203,79144.6,0.004,2460,0,0,0,0,0,78,78,78.07,12.229,12.2125,12.26,12.17,1061754,1.002071,0.000685,757.51,790.1129999999999,-0.002,-0.0042285714285714,0.0269077149463947,0.3070340775252044,0.0818751741165542,2025-11-11 11:28:45.711988,Neutral,802.6785714285714,0.0,97.59130928013022,0.0,796.5989222398134,13.3810777601866,-0.7179018435219509,Hold
2020-12-19,Amazon,AMZN,Retail,Global,732.8,8958.81,12.225443607659182,70103.07,0.008,1554,0,0,0,0,0,57,57,57.0,12.2035,12.2254,12.2477,12.1396,1472286,1.001943,-0.000128,746.3,788.2093333333333,-0.0009,-0.0036285714285714,0.0010562947799386,0.2666649083272467,-0.114240643076091,2025-11-11 11:28:45.711988,Neutral,800.75,0.0,95.53430089942763,0.0,792.837688804283,-60.03768880428299,-0.47216150192055384,Hold
2020-12-20,Amazon,AMZN,Retail,Global,784.61,9517.84,12.130661731735294,75484.39,0.018,2431,0,0,0,0,0,58,58,58.04,12.1146,12.1307,12.1844,12.0848,1703460,1.001928,-1.5e-05,724.93,788.925,-0.0,-0.0030428571428571,-0.0077461678145501,0.1655127732082322,0.0767629720067892,2025-11-11 11:28:45.711988,Neutral,809.2757142857142,0.0,96.08379475821336,0.0,783.6625893588603,0.9474106411397543,-1.157248144858014,Hold
2020-12-21,Amazon,AMZN,Retail,Global,781.37,9486.58,12.140951616160017,70862.15,0.02,1525,0,0,0,0,0,55,55,55.11,12.122,12.141,12.1542,12.0617,1296733,1.001126,-0.0008,793.7,790.26,-0.0007,-0.0024714285714285,0.0008490853784202,0.1209356538858256,-0.0612343823670034,2025-11-11 11:28:45.711988,Neutral,807.5142857142856,0.0,90.57370553574395,0.0,796.1462156435585,-14.776215643558544,1.5929848450353612,Hold
2020-12-22,Amazon,AMZN,Retail,Global,806.72,9496.87,11.772203272937803,84900.75,0.014,2435,0,0,0,0,0,71,71,71.24,11.755,11.7722,11.851,11.7054,1095895,1.001111,-1.5e-05,802.24,791.8576666666667,-0.0021,-0.0019999999999999,-0.0303764105098427,0.1723545459906604,0.1981114036195628,2025-11-11 11:28:45.711988,Neutral,808.1542857142857,0.0,105.11161045906996,0.0,791.5238894927809,15.196110507219146,-0.5805875930768867,Hold
2020-12-23,Amazon,AMZN,Retail,Global,843.88,9799.61,11.612560474703733,77440.43,0.006,2114,0,0,0,0,0,79,79,79.28,11.6159,11.6126,11.7111,11.5677,1691837,1.00088,-0.000231,951.98,797.2696666666667,-0.0033,-0.0017857142857142,-0.0135573639591579,0.2402874092570251,-0.0878710729881656,2025-11-11 11:28:45.711988,Neutral,792.7114285714287,0.0,91.65849588107186,0.0,785.0229432845423,58.8570567154577,-0.8213202778256656,Hold
2020-12-24,Amazon,AMZN,Retail,Global,1145.2,13149.4,11.48218817253989,156360.61,0.061,1960,1,0,0,0,0,63,63,63.13,11.4836,11.4822,11.4993,11.3201,1317846,1.001138,0.000258,789.62,809.212,-0.0035,-0.0017857142857142,-0.0112291820953102,0.3102159700838575,1.019108235840116,2025-11-11 11:28:45.711988,Neutral,843.5085714285714,0.0,136.41651544233116,0.0,934.6565628170589,210.54343718294115,19.06105048426334,Hold
2020-12-25,Amazon,AMZN,Retail,Global,882.02,9972.49,11.306418820343218,85990.52,0.02,1687,0,1,0,0,0,54,54,54.13,11.3634,11.3064,11.4075,11.1786,1631531,1.000476,-0.000661,809.98,810.9803333333333,-0.002,-0.0020142857142857,-0.0153106547525736,0.3620377545424084,-0.4500499838162565,2025-11-11 11:28:45.711988,Neutral,853.8000000000001,0.0,97.38230164662184,0.0,909.9192122401987,-27.89921224019872,-2.6466781019866548,Hold
2020-12-26,Amazon,AMZN,Retail,Global,838.3,9653.68,11.515786598058078,88121.38,0.002,1609,0,0,0,0,0,61,61,61.04,11.5101,11.5158,11.5572,11.4604,1852893,1.000892,0.000415,732.8,813.3520000000001,-0.0025,-0.0021142857142857,0.0185204839736785,0.323674914072465,0.0247801734423747,2025-11-11 11:28:45.711988,Neutral,868.8714285714286,0.0,104.99389967830336,0.0,848.6438022506386,-10.343802250638646,-6.7341593808863065,Sell
2020-12-27,Amazon,AMZN,Retail,Global,849.55,9880.11,11.6298164288804,80850.14,0.018,1902,0,0,0,0,0,53,53,53.24,11.6275,11.6298,11.6434,11.5879,1210149,1.002118,0.001225,784.61,816.739,-0.0007,-0.0013571428571428,0.0098994425050797,0.2648556012691125,-0.0825139143304384,2025-11-11 11:28:45.711988,Neutral,878.1485714285715,0.0,95.0563047439892,0.0,872.0447630417127,-22.49476304171276,2.7574538020561423,Hold
2020-12-28,Amazon,AMZN,Retail,Global,850.35,9709.85,11.418651163577358,83645.2,0.0,1858,0,0,0,0,0,56,56,56.23,11.4492,11.4187,11.5215,11.4021,1083818,1.002031,-8.7e-05,781.37,819.2403333333333,0.0046,-0.0004571428571428,-0.0181516449122083,0.1528644045887851,0.0345708739650914,2025-11-11 11:28:45.711988,Neutral,888.0028571428572,0.0,98.25007341281494,0.0,891.3906443744085,-41.04064437440843,2.2184504916028525,Hold
2020-12-29,Amazon,AMZN,Retail,Global,1207.32,13524.01,11.20167806373596,152853.99,0.059,1783,1,0,0,0,0,65,65,65.25,11.2067,11.2017,11.2501,11.1942,1163510,1.002352,0.000321,806.72,831.1146666666666,0.0042,0.0005714285714285,-0.0190039146312626,0.1567080922935345,0.8274089846159731,2025-11-11 11:28:45.711988,Neutral,945.2314285714284,0.0,126.50124966896186,0.0,1043.2231273695515,164.0968726304484,17.03321478112454,Hold
2020-12-30,Amazon,AMZN,Retail,Global,822.61,9040.55,10.990075413078104,75991.59,0.03,1867,0,0,0,0,0,65,65,65.36,10.9879,10.9901,11.0166,10.9486,1425956,1.002904,0.000551,843.88,832.1579999999999,0.0039,0.0018571428571428,-0.0188899899122455,0.2160690145472422,-0.5028485026789291,2025-11-11 11:28:45.711988,Neutral,942.1928571428572,0.0,92.26647320940737,0.0,914.7510254441413,-92.14102544414129,-12.314920802163186,Sell
2020-12-31,Amazon,AMZN,Retail,Global,818.05,8965.26,10.959303443737666,84852.48,0.009,2241,0,0,0,0,0,58,58,58.23,10.9564,10.9593,11.0002,10.9102,1138425,1.002583,-0.00032,1145.2,835.9136666666667,0.0055,0.0027142857142857,-0.0028025222700429,0.2550725760394712,0.1166035609993159,2025-11-11 11:28:45.711988,Neutral,895.4571428571428,0.0,103.59865698064831,0.0,877.6712489066844,-59.6212489066844,-4.053537575369592,Hold
2021-01-01,Amazon,AMZN,Retail,Global,846.65,9306.56,10.992214903982784,83727.27,0.036,2488,0,1,0,0,0,71,71,71.23,10.9965,10.9922,11.0007,10.9461,1468848,1.002763,0.000179,882.02,838.3103333333333,0.004,0.0035285714285714,0.003002016552152,0.2780733647623702,-0.0132607791781689,2025-11-11 11:28:45.711988,Neutral,890.4042857142857,0.0,98.77575650327375,0.0,893.2680641524012,-46.61806415240119,1.7770680383054405,Hold
2021-01-02,Amazon,AMZN,Retail,Global,773.39,8554.34,11.060840688821202,79304.35,0.019,1880,0,0,0,0,0,57,57,57.17,11.0824,11.0608,11.0846,11.0537,1042463,1.002773,1e-05,838.3,840.4303333333334,0.0032,0.0040428571428571,0.0062407889230544,0.2562579355329227,-0.0528253220247119,2025-11-11 11:28:45.711988,Neutral,881.1314285714286,0.0,102.40879918387375,0.0,862.3404842191153,-88.95048421911531,-3.4622954938652417,Hold
2021-01-03,Amazon,AMZN,Retail,Global,843.29,9185.58,10.892549793681786,77155.95,0.035,2023,0,0,0,0,0,66,66,66.34,10.9219,10.8925,10.9778,10.8162,1302219,1.002851,7.8e-05,849.55,841.0346666666667,0.0029,0.0041142857142857,-0.0152158975842615,0.1803364303046331,-0.0270905694328243,2025-11-11 11:28:45.711988,Neutral,880.2371428571429,0.0,91.38560210354262,0.0,863.7016366021563,-20.411636602156364,0.15784396163118775,Hold
2021-01-04,Amazon,AMZN,Retail,Global,959.21,10420.3,10.86341664175832,90446.85,0.0,1678,0,0,0,0,0,69,69,69.31,10.8858,10.8634,10.9256,10.8469,1113901,1.002232,-0.000617,850.35,847.053,0.0051,0.0041571428571428,-0.0026715630020656,0.1126810458551618,0.1722602080591322,2025-11-11 11:28:45.711988,Neutral,895.7885714285713,0.0,94.19486362358236,0.0,909.2057265863416,50.00427341365844,5.2684964408775015,Hold
2021-01-05,Amazon,AMZN,Retail,Global,907.41,9849.32,10.85432043486024,90712.69,0.035,1901,0,0,0,0,0,52,52,52.26,10.8645,10.8543,10.9326,10.8289,1633477,1.002252,2e-05,1207.32,850.2526666666666,0.0045,0.0043142857142857,-0.0008376751293334,0.0769376989750893,0.002939184725615,2025-11-11 11:28:45.711988,Neutral,852.9442857142857,0.0,99.85875320615142,0.0,862.4307937528195,44.979206247180514,-5.144592853494334,Sell
2021-01-06,Amazon,AMZN,Retail,Global,887.09,9801.65,11.049211625951529,84597.23,0.018,1801,0,0,0,0,0,95,95,95.39,11.0539,11.0492,11.0755,11.014,1128588,1.00265,0.000398,822.61,853.0573333333334,0.005,0.0041142857142857,0.0179560174308799,0.0855196273754694,-0.0674157055644585,2025-11-11 11:28:45.711988,Neutral,862.1557142857143,0.0,95.25749642491188,0.0,854.9340693053076,32.155930694692415,-0.8692551914676216,Hold
2021-01-07,Amazon,AMZN,Retail,Global,863.95,9656.84,11.177544485300594,78067.39,0.018,2236,0,0,0,0,0,65,65,65.38,11.2231,11.1775,11.2522,11.127,1087615,1.003811,0.001158,818.05,854.1423333333333,0.0041,0.0043714285714285,0.0116117003945985,0.12069034363773,-0.0771873972705725,2025-11-11 11:28:45.711988,Neutral,868.7128571428572,0.0,90.25653505983004,0.0,848.917228721227,15.032771278772998,-0.7037783146213394,Hold
2021-01-08,Amazon,AMZN,Retail,Global,853.52,9334.88,10.93692408295981,85782.25,0.012,1729,0,0,0,0,0,61,61,61.53,10.9265,10.9369,10.9585,10.9245,1302856,1.004579,0.000765,846.65,854.849,0.0058,0.0051571428571428,-0.0215253858197271,0.1218887978749191,0.0988230809304628,2025-11-11 11:28:45.711988,Neutral,869.6942857142858,0.0,100.38647427795722,0.0,851.7296674526591,1.7903325473408813,0.33129716729494163,Hold
2021-01-09,Amazon,AMZN,Retail,Global,852.82,9063.7,10.627914073271882,84264.03,0.018,2128,0,0,0,0,0,68,68,68.81,10.6428,10.6279,10.6535,10.6127,2268362,1.006301,0.001715,773.39,850.879,0.0087,0.0064428571428571,-0.0282529784491034,0.1715972291366885,-0.0176985332047131,2025-11-11 11:28:45.711988,Neutral,881.0414285714286,0.0,98.69062565880397,0.0,862.9164586635599,-10.096458663559815,1.313420400672216,Hold
2021-01-10,Amazon,AMZN,Retail,Global,891.87,9462.96,10.610240817954072,81444.7,0.023,1721,0,0,0,0,0,53,53,53.68,10.6352,10.6102,10.6617,10.5691,1648619,1.005687,-0.00061,843.29,855.3576666666667,0.0119,0.0075571428571428,-0.001665427789121,0.2071310052433026,-0.0334582858189906,2025-11-11 11:28:45.711988,Neutral,887.9814285714285,0.0,91.2167504787931,0.0,893.6987297910749,-1.8287297910749203,3.5672365289206587,Hold
2021-01-11,Amazon,AMZN,Retail,Global,826.98,8690.61,10.508850778815267,72768.57,0.01,2540,0,0,0,1,0,76,77,78.13,10.5308,10.5089,10.613,10.4833,1099468,1.006385,0.000694,959.21,858.047,0.0129,0.0090142857142857,-0.0095474166368212,0.2492636078336363,-0.1065278649193869,2025-11-11 11:28:45.711988,Neutral,869.0914285714287,0.0,87.88686924804948,0.0,848.1375633617498,-21.157563361749794,-5.098045337938006,Sell
2021-01-12,Amazon,AMZN,Retail,Global,1003.0,10388.47,10.35740047596046,89878.66,0.011,2232,0,0,0,0,0,61,61,61.91,10.3416,10.3574,10.3632,10.2435,1212818,1.006532,0.000146,907.41,867.316,0.0147,0.0104285714285714,-0.0144163518541426,0.3038307188452905,0.2351302217427111,2025-11-11 11:28:45.711988,Neutral,882.7471428571429,0.0,89.52057768924303,0.0,915.8581029069775,87.14189709302252,7.984617410034844,Hold
2021-01-13,Amazon,AMZN,Retail,Global,905.39,9271.12,10.23991949799446,74888.1,0.023,2028,0,0,0,1,0,74,75,76.35,10.2976,10.2399,10.3346,10.2241,1258254,1.008284,0.00174,887.09,871.039,0.0149,0.0124285714285714,-0.0113445459285148,0.3253601791710673,-0.1667866432365591,2025-11-11 11:28:45.711988,Neutral,885.3614285714286,0.0,82.62238109423097,0.0,872.5700661161022,32.81993388389776,-4.7265003883764205,Hold
2021-01-14,Amazon,AMZN,Retail,Global,836.06,8635.64,10.328968221389642,78258.43,0.02,2315,0,0,0,1,0,76,77,78.29,10.3635,10.329,10.4381,10.3092,1311427,1.007637,-0.000641,863.95,872.1663333333333,0.0181,0.0139857142857142,0.0087012568482114,0.2362753256765387,0.045004880615211,2025-11-11 11:28:45.711988,Neutral,881.3771428571429,0.0,93.49201968795546,0.0,868.4934408395852,-32.43344083958527,-0.4671974704177573,Hold
2021-01-15,Amazon,AMZN,Retail,Global,838.88,8469.36,10.096026942047382,77190.75,0.0,2259,0,0,0,0,0,67,67,67.93,10.1174,10.096,10.1761,10.0014,1780734,1.006965,-0.000667,853.52,868.3963333333334,0.0167,0.0147285714285714,-0.022557846838997,0.1969563355035201,-0.0136430030605009,2025-11-11 11:28:45.711988,Neutral,879.2857142857143,0.0,91.90687955422204,0.0,861.4619346907972,-22.581934690797198,-0.8096210999579467,Hold
2021-01-16,Amazon,AMZN,Retail,Global,789.81,8195.04,10.375966756221157,73228.86,0.026,2187,0,0,0,0,0,70,70,70.97,10.3551,10.376,10.3851,10.3209,1464981,1.006486,-0.000476,852.82,868.4026666666666,0.0139,0.0150142857142857,0.0277337559429475,0.1683815381230587,-0.0513259684612469,2025-11-11 11:28:45.711988,Neutral,870.2842857142857,0.0,92.5998153791682,0.0,867.0137594498576,-77.20375944985767,0.6444654761272872,Hold
2021-01-17,Amazon,AMZN,Retail,Global,802.16,8233.62,10.264311234205712,70514.71,0.027,1676,0,0,0,0,0,60,60,60.66,10.2844,10.2643,10.2963,10.2547,1992133,1.004787,-0.001688,891.87,868.1419999999999,0.0139,0.0147428571428571,-0.0107652274479567,0.1286617973408175,-0.0370639389989136,2025-11-11 11:28:45.711988,Neutral,857.4685714285715,0.0,87.79659096568555,0.0,842.4385171578889,-40.27851715788893,-2.8344696983312434,Hold
2021-01-18,Amazon,AMZN,Retail,Global,920.39,9536.82,10.361717102827557,89525.84,0.006,2349,0,0,0,0,0,93,93,93.92,10.3138,10.3617,10.3647,10.3056,1417866,1.004366,-0.000419,826.98,874.3950000000001,0.011,0.0140571428571428,0.0094892004325672,0.0995008446947476,0.2696051646528785,2025-11-11 11:28:45.711988,Neutral,870.8128571428571,0.0,97.1638936823712,0.0,865.0085068999343,55.381493100065654,2.6791260468703504,Hold
2021-01-19,Amazon,AMZN,Retail,Global,923.67,9474.77,10.257746542887627,85528.92,0.009,2338,0,0,0,0,0,63,63,63.54,10.253,10.2577,10.2971,10.1963,1418183,1.003759,-0.000605,1003.0,879.0303333333334,0.0099,0.0131428571428571,-0.0100369630466043,0.0951495814855335,-0.0446454342120665,2025-11-11 11:28:45.711988,Neutral,859.4799999999999,0.0,92.49669611861528,0.0,924.1327163397729,-0.4627163397728964,6.835101501109064,Hold
2021-01-20,Amazon,AMZN,Retail,Global,1032.51,10350.04,10.02415244639082,114300.89,0.058,1865,1,0,0,0,0,72,72,72.69,10.0263,10.0242,10.0468,10.0239,1277596,1.003879,0.00012,905.39,887.4016666666666,0.0085,0.0119285714285714,-0.0227633875040212,0.1349802419393783,0.3364004830179079,2025-11-11 11:28:45.711988,Neutral,877.64,0.0,110.59485636326691,0.0,926.4413647787055,106.06863522129447,0.2498178452199573,Hold
2021-01-21,Amazon,AMZN,Retail,Global,987.15,9873.7,10.00222411533541,84443.11,0.034,2188,0,0,0,1,0,88,89,90.08,9.9932,10.0022,10.0355,9.9262,1492292,1.004153,0.000272,836.06,893.4159999999999,0.0096,0.0112857142857142,-0.0021946888529758,0.1556638349891652,-0.2612208881313173,2025-11-11 11:28:45.711988,Neutral,899.2242857142857,0.0,85.45576076506603,0.0,934.2735926240156,52.8764073759844,0.8454099895659262,Hold
2021-01-22,Amazon,AMZN,Retail,Global,895.16,8785.19,9.81410234680986,72723.8,0.012,1382,0,0,0,1,0,74,75,76.25,9.8452,9.8141,9.9097,9.7668,1929398,1.005654,0.001495,838.88,895.1253333333333,0.0122,0.0116857142857142,-0.0188058627102037,0.2124052550684061,-0.1387834957760318,2025-11-11 11:28:45.711988,Neutral,907.2642857142856,0.0,81.15046420282093,0.0,877.8906553182378,17.269344681762163,-6.03494926442476,Sell
2021-01-23,Amazon,AMZN,Retail,Global,937.14,9217.5,9.835782235205023,85203.81,0.024,1467,0,0,0,1,0,75,76,77.4,9.8378,9.8358,9.8909,9.8067,1855393,1.006414,0.000756,789.81,888.1899999999999,0.0167,0.0123285714285714,0.0022111044313795,0.2177160229895458,0.1716083317978431,2025-11-11 11:28:45.711988,Neutral,928.3114285714286,0.0,90.82206280512504,0.0,924.8511571180416,12.28884288195843,5.349242700707468,Hold
2021-01-24,Amazon,AMZN,Retail,Global,915.98,9006.0,9.83208811644902,80608.77,0.031,1988,0,0,0,0,0,55,55,55.92,9.8132,9.8321,9.849,9.792,1407601,1.005952,-0.000459,802.16,889.322,0.0184,0.0131428571428571,-0.0003761768234409,0.2180230328585882,-0.0539299827085196,2025-11-11 11:28:45.711988,Neutral,944.5714285714286,0.0,87.90679186023686,0.0,928.5004262024697,-12.520426202469707,0.3945790688957729,Hold
2021-01-25,Amazon,AMZN,Retail,Global,863.6,8402.54,9.729666338960907,90534.97,0.027,2299,0,0,0,0,0,57,57,57.78,9.7443,9.7297,9.7967,9.6987,1167108,1.005234,-0.000714,920.39,890.1653333333333,0.0167,0.0136857142857142,-0.0104148655933118,0.179562391331429,0.1231404473731578,2025-11-11 11:28:45.711988,Neutral,936.4585714285714,0.0,104.71312745778394,0.0,912.6838916620297,-49.083891662029714,-1.7034493570594278,Hold
2021-01-26,Amazon,AMZN,Retail,Global,800.56,7806.89,9.75178954880659,79079.45,0.019,2123,0,0,0,1,0,70,71,72.04,9.7596,9.7518,9.7844,9.6826,1419120,1.005627,0.000391,923.67,888.5323333333332,0.0137,0.0145571428571428,0.002271395829265,0.1148979547237668,-0.126531438625318,2025-11-11 11:28:45.711988,Neutral,918.8714285714286,0.0,98.65693148360695,0.0,875.2641061076233,-74.70410610762337,-4.0999721695825775,Hold
2021-01-27,Amazon,AMZN,Retail,Global,924.3,9154.05,9.90376550243952,85727.88,0.029,1994,0,0,0,1,0,104,105,106.23,9.869,9.9038,9.9167,9.8155,1572700,1.004571,-0.00105,1032.51,890.9973333333334,0.0146,0.0148571428571428,0.0155868660144795,0.0922494083072467,0.0840727900864257,2025-11-11 11:28:45.711988,Neutral,903.4128571428572,0.0,92.64874094888144,0.0,898.8068510114064,25.49314898859359,2.689787544068234,Hold
